0.10653358697891235, 0.07858604937791824, 0.1935444176197052, 0.02865726128220558, 
0.7749858498573303, 0.03692431002855301, 0.07529783248901367, 0.5746392011642456, 
0.5254401564598083, 0.4131118953227997, 0.0318712517619133, 0.31493133306503296, 
0.316081166267395, 0.4169978201389313, 0.09342959523200989, 0.5539858937263489, 
0.11327019333839417, 0.3881875276565552, 0.07471426576375961, 0.2195398360490799, 
0.9908503890037537, 0.14157721400260925, 0.1469215750694275, 0.5660866498947144, 
0.22530734539031982, 0.4937261939048767, 0.05192214995622635, 0.20266897976398468, 
0.2335939258337021, 0.15998800098896027, 0.004304931033402681, 0.21000969409942627, 
0.2979792356491089, 0.027969861403107643, 0.012245720252394676, 0.14280185103416443, 
0.2566105127334595, 0.3386639952659607, 0.12693287432193756, 0.4910108745098114, 
0.22757986187934875, 0.44670140743255615, 0.05676094815135002, 0.041906360536813736, 
0.5684484839439392, 0.19453445076942444, 0.09220680594444275, 0.3677524924278259, 
0.1416771411895752, 0.13501396775245667, 0.18849627673625946, 0.46897971630096436, 
0.6322522759437561, 0.09189823269844055, 0.12393444031476974, 0.132764533162117, 
0.8480125069618225, 0.11735735088586807, 0.14278922975063324, 0.17063304781913757, 
0.045932337641716, 0.2869940400123596, 0.17354406416416168, 0.5332379341125488, 
0.3547259569168091, 0.2892031669616699, 0.13819855451583862, 0.506398618221283, 
0.9554095268249512, 0.3985847532749176, 0.12013016641139984, 0.5255106091499329, 
0.36905720829963684, 0.30770018696784973, 0.0941532775759697, 0.5912557244300842, 
0.7293720245361328, 0.0013466707896441221, 0.10005895048379898, 0.45878782868385315, 
